cert_id,jobid,certification_text,is_mandatory
2723,5994,PMP,0
2724,5994,PMI,0
2725,5994,Agile,0
2726,5998,Cloud Certification,0
2727,6003,Cisco DevNet,0
2728,6003,Azure,0
2729,6010,PMP,0
2730,6010,PMI,0
2731,6010,Agile,0
2732,6011,Cisco (CCNA/CCNP/CCIE),0
2733,6011,CCDA,0
2734,6023,Red Hat (RHCSA/RHCE/RHCA),0
2735,6041,ITIL,0
2736,6041,SDA,0
2737,6041,CompTIA (A+/Network+/Linux+/Security+),0
2738,6045,Cisco (CCNA/CCNP/CCIE),0
2739,6045,Azure,0
2740,6045,MS-900,0
2741,6048,Red Hat (RHCSA/RHCE/RHCA),0
2742,6059,ISC2 (CISSP/CCSP/SSCP),0
2743,6059,Cisco (CCNA/CCNP/CCIE),0
2744,6059,CCA,0
2745,6059,Juniper Networks certifications,0
2746,6060,CITPM,0
2747,6060,COMIT,0
2748,6060,PMI,0
2749,6060,Certified Scrum Master,0
2750,6061,PMP,1
2751,6061,Scrum Master,1
2752,6067,Microsoft (except Azure),1
2753,6067,Microsoft (except Azure),1
2754,6070,Agile certifications,1
2755,6074,ITIL,0
2756,6077,PSM,0
2757,6077,Lean,0
2758,6077,SAFe,0
2759,6096,ISC2 (CISSP/CCSP/SSCP),0
2760,6096,ISACA (CISA/CISM/CRISC),0
2761,6096,ITIL,0
2763,6097,Cisco (CCNA/CCNP/CCIE),1
2764,6097,VMware,1
2765,6109,COMIT,0
2766,6112,CDMP,0
2767,6112,TOGAF,0
2768,6112,CDA,0
2769,6115,CDMP,0
2770,6115,TOGAF,0
2771,6115,CDA,0
2772,6117,PMP,0
2773,6120,Six Sigma,0
2774,6120,Quality Engineer,0
2775,6120,Quality Auditor,0
2776,6128,Cisco (CCNA/CCNP/CCIE),1
2777,6156,CompTIA (A+/Network+/Linux+/Security+),0
2779,6156,Agile,0
2780,6157,Professional certification,0
2781,6161,PMP,0
2782,6161,PRINCE2,0
2783,6167,Cisco (CCNA/CCNP/CCIE),0
2784,6167,Fortinet,0
2785,6167,Palo Alto Networks,0
2786,6167,Aruba,0
2787,6167,Huawei,0
2788,6168,ISO 27001,0
2789,6168,CompTIA (A+/Network+/Linux+/Security+),0
2790,6168,HITRUST,0
2791,6168,HIPAA,0
2792,6173,ITIL,1
2793,6173,COBIT,1
2794,6176,ISACA (CISA/CISM/CRISC),0
2795,6176,ISACA (CISA/CISM/CRISC),0
2796,6186,ITIL,0
2797,6193,AWS,0
2798,6193,Certified Kubernetes Administrator,0
2799,6194,ISC2 (CISSP/CCSP/SSCP),0
2800,6194,ISACA (CISA/CISM/CRISC),0
2801,6194,ISACA (CISA/CISM/CRISC),0
2802,6194,Certified Ethical Hacker (CEH),0
2803,6199,ITIL,0
2804,6199,SDA,0
2805,6199,CompTIA (A+/Network+/Linux+/Security+),0
2806,6201,UiPath certification,0
2807,6203,Program or project management certification,0
2808,6205,Cisco (CCNA/CCNP/CCIE),0
2809,6207,customer service certification,0
2810,6207,contact center management certification,0
2811,6207,ITIL,0
2812,6214,PMP,0
2813,6214,Scrum,0
2814,6214,PRINCE2,0
2815,6220,AWS,0
2816,6220,AWS,0
2817,6220,"Oracle Cloud Infrastructure, certified architect associate",0
2818,6220,Azure,0
2819,6222,Professional information security certification,1
2820,6225,ISC2 (CISSP/CCSP/SSCP),0
2821,6225,ISACA (CISA/CISM/CRISC),0
2822,6225,ISACA (CISA/CISM/CRISC),0
2823,6225,CBCP,0
2824,6225,Ethical Hacking,0
2825,6225,ISO 27001,0
2826,6225,ISC,0
2827,6229,ITIL,0
2828,6229,PMP,0
2829,6234,ISC2 (CISSP/CCSP/SSCP),0
2830,6234,ISACA (CISA/CISM/CRISC),0
2831,6234,Certified Ethical Hacker (CEH),0
2832,6241,Cisco (CCNA/CCNP/CCIE),0
2833,6241,Cisco (CCNA/CCNP/CCIE),0
2834,6246,ISC2 (CISSP/CCSP/SSCP),0
2835,6246,ISACA (CISA/CISM/CRISC),0
2836,6246,ISACA (CISA/CISM/CRISC),0
2837,6247,Relevant compliance certificate(s),0
2838,6248,ISO 27001,1
2839,6248,PCI-DSS,1
2840,6248,SOC2,1
2841,6249,Microsoft (except Azure),0
2842,6249,ISC2 (CISSP/CCSP/SSCP),0
2843,6258,ITIL,0
2844,6281,analytics-related vendor certifications,0
2845,6286,Cisco (CCNA/CCNP/CCIE),0
2846,6286,Cisco (CCNA/CCNP/CCIE),0
2847,6286,Cisco (CCNA/CCNP/CCIE),0
2848,6286,Microsoft (except Azure),0
2849,6286,Red Hat (RHCSA/RHCE/RHCA),0
2850,6286,Red Hat (RHCSA/RHCE/RHCA),0
2851,6286,Red Hat (RHCSA/RHCE/RHCA),0
2852,6286,AWS,0
2853,6286,ITIL,0
2854,6290,PMP,0
2855,6290,PSM,0
2856,6290,CSM,0
2857,6295,Cisco (CCNA/CCNP/CCIE),0
2858,6295,Cisco (CCNA/CCNP/CCIE),0
2859,6296,Cisco (CCNA/CCNP/CCIE),0
2860,6305,Engineer level certification for security systems,1
2861,6305,PLRD License,1
2862,6305,Occupational First Aider certified,0
2863,6305,"Certification for Lenel, Genetec etc.",0
2864,6308,IHRP-certified,0
2865,6314,ITIL,0
2866,6315,Project management qualifications,0
2867,6319,Agile,0
2868,6319,Scrum,0
2869,6324,Azure,0
2870,6324,Cisco (CCNA/CCNP/CCIE),0
2871,6324,ITIL,0
2872,6324,Microsoft (except Azure),0
2873,6324,Microsoft (except Azure),0
2874,6324,PMP,0
2875,6329,PMP,0
2876,6329,ITIL,0
2877,6329,ISACA (CISA/CISM/CRISC),0
2878,6329,CIAM,0
2879,6329,ISC2 (CISSP/CCSP/SSCP),0
2880,6329,ISACA (CISA/CISM/CRISC),0
2881,6336,PMP,0
2882,6336,PRINCE2,0
2883,6345,AWS,0
2884,6355,SAP,1
2885,6364,Programmer Aptitude Test (PAT),1
2886,6386,Microsoft (except Azure),0
2887,6386,Microsoft (except Azure),0
2888,6386,Cisco (CCNA/CCNP/CCIE),0
2889,6386,ITIL,0
2890,6392,Microsoft (except Azure),1
2891,6392,Cisco (CCNA/CCNP/CCIE),1
2892,6392,ITIL,1
2893,6403,AWS,1
2894,6405,Huawei Certified ICT Professional,0
2895,6405,Huawei Certified ICT Expert,0
2896,6407,Salesforce,0
2897,6408,ITIL,0
2898,6415,CompTIA (A+/Network+/Linux+/Security+),0
2899,6415,CompTIA (A+/Network+/Linux+/Security+),0
2900,6415,Microsoft (except Azure),0
2901,6418,ITIL,1
2902,6428,PMP,0
2903,6430,Project Management,0
2904,6442,Certified Scrum Master (CSM),1
2905,6454,Working at Heights,0
2906,6454,"High Risk Work Licences (EWP, LF)",0
2907,6463,ISO 27001,0
2908,6463,ISO22301,0
2909,6463,MBCP,0
2910,6463,CBCP,0
2911,6463,DRI,0
2912,6463,DRII,0
2913,6496,Ansible,1
2914,6496,BeyondTrust,1
2915,6496,CyberArk,1
2917,6496,RSA SecurID,1
2918,6496,SailPoint,1
2919,6497,Salesforce,1
2920,6497,Salesforce,1
2921,6500,PRINCE2,0
2922,6505,SAP,0
2923,6506,CSM,1
2924,6506,CSPO,1
2925,6518,Tableau Certifications,1
2926,6523,PROSCI Certified Change Practitioner,0
2927,6531,CPENT,0
2928,6531,ISC2 (CISSP/CCSP/SSCP),0
2929,6531,GIAC,0
2930,6531,OffSec (OSCP),0
2931,6542,Salesforce,0
2932,6542,Agile certification,0
2933,6544,ISTQB,0
2934,6546,Microsoft (except Azure),1
2935,6546,Microsoft (except Azure),1
2936,6548,Oracle Cloud Certification,0
2937,6548,PPSM Certifications,0
2938,6549,PROSCI Certified Change Practitioner,0
2939,6554,Workday,0
2940,6555,Workday,1
2941,6555,Workday,1
2942,6555,Workday,1
2943,6570,AWS,0
2944,6570,MS,0
2945,6571,Cisco (CCNA/CCNP/CCIE),0
2946,6571,Cisco (CCNA/CCNP/CCIE),0
2947,6571,CompTIA (A+/Network+/Linux+/Security+),0
2948,6574,ITIL,1
2949,6574,Agile,0
2950,6574,Scrum,0
2951,6578,ISC2 (CISSP/CCSP/SSCP),0
2952,6578,ISACA (CISA/CISM/CRISC),0
2953,6578,CompTIA (A+/Network+/Linux+/Security+),0
2954,6578,ISC2,0
2955,6578,Certified Ethical Hacker (CEH),0
2956,6578,OffSec (OSCP),0
2957,6580,ITIL,0
2958,6581,ISC2 (CISSP/CCSP/SSCP),0
2959,6581,ISACA (CISA/CISM/CRISC),0
2960,6581,ISO 27001,0
2961,6593,NV1 security clearance,1
2962,6606,Linux or Cloud platform certifications,0
2963,6607,Red Hat (RHCSA/RHCE/RHCA),0
2964,6607,Red Hat (RHCSA/RHCE/RHCA),0
2965,6607,Oracle certifications,0
2966,6608,WSH courses for supervisor,1
2967,6608,bizSAFE Level 3 Team leader or Team Member,1
2968,6608,Work At Heights,1
2969,6608,Confined Space,1
2970,6608,Lifting Work,1
2971,6608,Radiography Testing,1
2972,6608,Excavations Works,1
2973,6608,Hot Work,1
2974,6608,Work in a Hazardous Area,1
2975,6608,WSQ Supervise Workplace Safety and Health in Process Plant,1
2976,6615,VMware,1
2977,6615,Microsoft (except Azure),1
2978,6618,Java programmer/developer certification,0
2979,6622,TOSCA Automation,0
2980,6623,APICS certification,0
2981,6628,Red Hat (RHCSA/RHCE/RHCA),0
2982,6628,CKAD,0
2983,6633,SAFe,0
2984,6636,PRINCE2,0
2985,6636,PMP,0
2986,6640,Scrum Master Certification,1
2987,6642,AWS,0
2988,6645,Azure,0
2989,6645,AWS,0
2990,6645,ITIL,0
2991,6645,DevOps,0
2992,6649,Professional certifications in cyber/information security,0
2993,6654,Kubernetes,0
2994,6654,CI/CD,0
2995,6654,cloud platforms,0
2996,6656,OpenShift Container Platform,1
2997,6663,Network Certification,0
2998,6666,Cisco (CCNA/CCNP/CCIE),1
2999,6679,Certified Professional for Requirements Engineering (CPRE),0
3000,6685,BABOK,0
3001,6689,ITIL,0
3002,6691,NV2 security clearance,1
3003,6693,Cloud Certification,0
3004,6693,Azure,0
3005,6693,ITIL,0
3006,6698,CA,0
3007,6698,Com,0
3008,6698,MBA,0
3009,6698,PMP,0
3010,6698,CPA,0
3011,6698,CTP,0
3012,6698,FRM,0
3013,6698,CFA,0
3014,6709,Salesforce,0
3015,6719,Cisco (CCNA/CCNP/CCIE),1
3016,6720,"Data, Analytics, AI&ML Literacy",0
3017,6720,Cloud Literacy and Administration,0
3018,6720,Database Certified Professional,0
3019,6720,Red Hat (RHCSA/RHCE/RHCA),0
3020,6720,ITIL,0
3021,6722,IT Security Training / Certification (General),0
3022,6722,SOC (Specific),0
3023,6722,Certified Ethical Hacker (CEH),0
3024,6727,NSE 6,0
3025,6740,Net+,0
3026,6740,Cisco (CCNA/CCNP/CCIE),0
3027,6743,Cisco (CCNA/CCNP/CCIE),1
3028,6753,incident response and cyber security certifications,0
3029,6755,ITIL,0
3030,6768,Microsoft (except Azure),0
3031,6768,MCITP,0
3032,6768,Cisco (CCNA/CCNP/CCIE),0
3033,6768,VMware,0
3034,6785,Microsoft (except Azure),0
3035,6785,Cisco (CCNA/CCNP/CCIE),0
3036,6785,ITIL,0
3037,6792,IT Audit,1
3038,6792,Security,1
3039,6794,ITIL,1
3040,6803,ISACA (CISA/CISM/CRISC),0
3041,6803,ISACA (CISA/CISM/CRISC),0
3042,6803,ISACA (CISA/CISM/CRISC),0
3043,6803,ISC2 (CISSP/CCSP/SSCP),0
3044,6808,ISC2 (CISSP/CCSP/SSCP),0
3045,6808,ISACA (CISA/CISM/CRISC),0
3046,6808,Certified Ethical Hacker (CEH),0
3047,6808,GIAC,0
3048,6834,PMP,1
3049,6834,PRINCE2,1
3050,6839,PMP,1
3051,6839,PRINCE2,1
3052,6839,PSM I,0
3053,6839,CSM,0
3054,6845,"Scrum Master certification (e.g., PSM I, PSM II, PSM III, Agile PM)",1
3055,6845,"Scaled Agile certification (e.g., SAFe 4, LeSS Practitioner)",0
3056,6849,ITIL,0
3057,6851,Microsoft (except Azure),0
3058,6851,ITIL,0
3059,6856,Certified Ethical Hacker (CEH),0
3060,6856,OffSec (OSCP),0
3061,6862,OffSec (OSCP),0
3062,6862,GPEN,0
3063,6863,CompTIA (A+/Network+/Linux+/Security+),0
3064,6863,CompTIA (A+/Network+/Linux+/Security+),0
3065,6863,AWS,0
3066,6868,IT System Administration,0
3067,6872,Certified Ethical Hacker (CEH),1
3068,6872,OffSec (OSCP),1
3071,6873,ISO 27001,0
3072,6873,ITIL,0
3073,6873,COBIT,0
3074,6873,NIST,0
3075,6880,VMware,1
3076,6880,Veeam,1
3077,6880,ITIL,0
3078,6898,SFDC Dev/ADM certification,0
3079,6905,HIPAA certified,1
3080,6914,ITIL,0
3081,6914,Six Sigma,0
3082,6914,Certified Support Manager (SCP),0
3083,6925,IT,0
3084,6927,Cisco (CCNA/CCNP/CCIE),1
3085,6927,Cisco (CCNA/CCNP/CCIE),1
3086,6929,Azure,0
3087,6929,ITIL,0
3088,6932,Project Management Certification,0
3089,6933,Project Management Certification,0
3090,6946,RCDD,0
3091,6946,Cisco (CCNA/CCNP/CCIE),0
3092,6946,Cisco (CCNA/CCNP/CCIE),0
3093,6946,CWNA,0
3094,6946,CWDP,0
3095,6953,PRINCE2,1
3096,6953,PMP,1
3097,6954,Certified Scrum Master (CSM),1
3098,6954,PMP,0
3099,6954,PMI,0
3100,6955,CPA,0
3101,6955,CIA,0
3102,6955,ISACA (CISA/CISM/CRISC),0
3103,6955,ISC2 (CISSP/CCSP/SSCP),0
3104,6958,IT industry certification,0
3105,6961,CBAP,0
3106,6961,PMI,0
3107,6967,Azure,0
3108,6967,Microsoft (except Azure),0
3109,6970,UiPath Certification,0
3110,6973,PMP,0
3111,6978,PMP,0
3112,6978,Agile Project Management,0
3113,6978,Scrum,0
3114,6982,IT certifications,0
3115,6991,PMP,1
3116,6993,Salesforce,0
3117,6993,Salesforce,0
3118,7006,Cisco (CCNA/CCNP/CCIE),1
3119,7006,Cisco (CCNA/CCNP/CCIE),0
3120,7006,PCNSE,0
3121,7022,PRINCE2,0
3122,7034,ISC2 (CISSP/CCSP/SSCP),0
3123,7034,ISACA (CISA/CISM/CRISC),0
3124,7039,SAP,0
3125,7039,Oracle Certified Professional,0
3126,7041,Certified Ethical Hacker (CEH),0
3127,7041,OffSec (OSCP),0
3128,7041,GIAC,0
3129,7041,PNPT Practical Network Penetration Tester,0
3130,7041,Burp Suite Certified Practitioner,0
3131,7041,eWAPT/eWAPTx eLearning Web Application Penetration Tester,0
3132,7062,Cisco (CCNA/CCNP/CCIE),1
3133,7062,Cisco (CCNA/CCNP/CCIE),0
3134,7062,PCNSE,0
3135,7067,ITIL,0
3136,7067,CSDA,0
3137,7067,MAC certification,0
3138,7076,ITIL,1
3139,7076,ITAM,0
3140,7077,CyberArk CDE,1
3141,7084,Cisco (CCNA/CCNP/CCIE),0
3142,7085,SAP,1
3143,7086,MuleSoft Developer 1 (MCD1),1
3144,7086,MuleSoft Integration Architect (MCIA),1
3145,7086,MuleSoft Platform Architect (MCP),0
3146,7090,ITIL,1
3147,7091,HCIE,0
3148,7091,HCIP,0
3149,7091,HCIA,0
3150,7091,H3CIE,0
3151,7091,H3CSE,0
3152,7091,H3CNE,0
3153,7091,Cisco (CCNA/CCNP/CCIE),0
3154,7091,Cisco (CCNA/CCNP/CCIE),0
3155,7091,Cisco (CCNA/CCNP/CCIE),0
3156,7091,JNCIP,0
3157,7091,JNCIS,0
3158,7091,JNCIA,0
3159,7091,Fortinet NSE,0
3160,7093,Certified ScrumMaster (CSM),1
3161,7093,PMP,0
3162,7095,Microsoft (except Azure),1
3163,7095,Cisco (CCNA/CCNP/CCIE),1
3164,7096,ISC2 (CISSP/CCSP/SSCP),0
3165,7096,ISACA (CISA/CISM/CRISC),0
3166,7096,Certified Ethical Hacker (CEH),0
3167,7096,GIAC,0
3168,7096,CompTIA (A+/Network+/Linux+/Security+),0
3169,7099,Certified Scrum Master,1
3170,7111,CBAP,0
3171,7112,ISC2 (CISSP/CCSP/SSCP),0
3172,7118,Microsoft (except Azure),0
3173,7131,Software Testing,0
3174,7132,OffSec (OSCP),0
3175,7132,OSCE,0
3176,7132,OSEP,0
3177,7132,OSED,0
3178,7132,OSEE,0
3179,7132,CRTP,0
3180,7132,CRTE,0
3181,7134,AWS,0
3182,7134,PMP,0
3183,7141,BABOK,1
3184,7141,PMBOK,1
3185,7146,ITIL,0
3186,7147,Splunk Cloud Certified Architect,1
3187,7147,Azure,1
3188,7147,Azure,1
3189,7156,CPA or MBA and CFA,1
3190,7166,Microsoft (except Azure),0
3191,7170,Certification in Testing and Software Quality Assurance,0
3192,7172,ISC2 (CISSP/CCSP/SSCP),1
3193,7172,ISACA (CISA/CISM/CRISC),1
3194,7172,SANS Certification,1
3195,7172,CCSK,1
3196,7172,ISC2 (CISSP/CCSP/SSCP),1
3197,7174,Cisco (CCNA/CCNP/CCIE),1
3198,7174,Cisco (CCNA/CCNP/CCIE),1
3199,7181,Any ServiceNow certification,0
3200,7181,ITIL,0
3201,7185,IIBA,1
3202,7185,BABOK,1
3203,7192,ITIL,0
3204,7195,Professional certification in networking,0
3205,7198,ServiceNow certification,0
3206,7198,ITIL,0
3207,7203,AWS,0
3208,7203,AWS,0
3209,7205,SAP,1
3210,7206,Any ServiceNow certification,0
3211,7206,ITIL,0
3212,7208,Cisco (CCNA/CCNP/CCIE),1
3213,7208,Cisco (CCNA/CCNP/CCIE),1
3214,7209,PMP,0
3215,7209,PRINCE2,0
3216,7215,ISO 27001,0
3217,7215,SOC2,0
3218,7217,ServiceNow certification,0
3219,7217,ITIL,0
3220,7221,ISACA (CISA/CISM/CRISC),0
3221,7221,ISACA (CISA/CISM/CRISC),0
3222,7221,ISC2 (CISSP/CCSP/SSCP),0
3223,7227,ISTQB,0
3224,7229,Any ServiceNow certification,0
3225,7229,ITIL,0
3226,7230,Six Sigma,1
3227,7234,Any ServiceNow certification,0
3228,7234,ITIL,0
3229,7239,Oracle Cloud Certification,1
3230,7242,MCDBA,0
3231,7242,Microsoft (except Azure),0
3232,7242,Server+,0
3233,7242,AWS,0
3234,7246,Cisco (CCNA/CCNP/CCIE),1
3235,7246,Cisco (CCNA/CCNP/CCIE),1
3236,7251,ITIL,0
3237,7253,ISO 9001,0
3238,7263,PMP,0
3239,7263,PRINCE2,0
3240,7263,Scrum Master,0
3241,7264,CCH Tagetik Certificate in Consolidation Champion or Budget & Planning Champion,1
3242,7265,ISC2 (CISSP/CCSP/SSCP),1
3243,7265,ISACA (CISA/CISM/CRISC),1
3244,7265,Certified Ethical Hacker (CEH),1
3245,7265,OffSec (OSCP),1
3246,7266,CCH Tagetik Certificate in Consolidation Champion or Budget & Planning Champion,1
3247,7273,CPA,0
3248,7273,CIA,0
3249,7273,ISACA (CISA/CISM/CRISC),0
3250,7280,SAFe (scaled agile framework),0
3251,7296,Apple certification,0
3252,7296,Microsoft (except Azure),0
3253,7302,Agile or Scrum certification,0
3254,7302,ISTQB,0
3255,7302,CTFL-AT,0
3256,7304,Salesforce,0
3257,7312,PMI,0
3258,7318,OffSec (OSCP),0
3259,7318,CRT,0
3260,7318,ISACA (CISA/CISM/CRISC),0
3261,7318,ISC2 (CISSP/CCSP/SSCP),0
3262,7318,ISACA (CISA/CISM/CRISC),0
3263,7318,GICSP,0
3264,7319,Scrum Master Certification,1
3265,7324,PMP,0
3266,7324,PRINCE2,0
3267,7326,ITIL,0
3268,7326,ISC2 (CISSP/CCSP/SSCP),0
3269,7326,Certified Ethical Hacker (CEH),0
3270,7326,CompTIA (A+/Network+/Linux+/Security+),0
3271,7329,Salesforce,1
3272,7331,AWS,0
3273,7331,GCP,0
3274,7333,GIAC,1
3275,7333,ISC2 (CISSP/CCSP/SSCP),1
3276,7333,GIAC,0
3277,7333,GIAC,0
3278,7333,CSCP,0
3279,7333,ISC2 (CISSP/CCSP/SSCP),0
3280,7333,ISACA (CISA/CISM/CRISC),0
3281,7333,ISACA (CISA/CISM/CRISC),0
3282,7333,FAIR Open,0
3283,7339,ISC2 (CISSP/CCSP/SSCP),0
3284,7339,ISACA (CISA/CISM/CRISC),0
3285,7339,ISACA (CISA/CISM/CRISC),0
3286,7339,ISACA (CISA/CISM/CRISC),0
3287,7340,ISC2 (CISSP/CCSP/SSCP),0
3288,7340,ISACA (CISA/CISM/CRISC),0
3289,7340,ISACA (CISA/CISM/CRISC),0
3290,7340,SABSA,0
3291,7340,PRINCE2,0
3292,7340,TOGAF,0
3293,7340,ITIL,0
3294,7340,OffSec (OSCP),0
3295,7340,CREST,0
3296,7340,GIAC,0
3297,7345,IT Networking Related Certifications,0
3298,7355,CBAP (IIBA),0
3299,7355,PMI,0
3300,7369,AWS,0
3301,7369,Azure,0
3302,7371,Cisco (CCNA/CCNP/CCIE),0
3303,7371,Microsoft (except Azure),0
3304,7371,CompTIA (A+/Network+/Linux+/Security+),0
3305,7371,Azure,0
3306,7373,Cisco (CCNA/CCNP/CCIE),0
3307,7373,CompTIA (A+/Network+/Linux+/Security+),0
3308,7373,CompTIA (A+/Network+/Linux+/Security+),0
3309,7374,SAS VA,0
3310,7374,Tableau,0
3311,7376,AWS,0
3312,7376,Azure,0
3313,7377,Microsoft (except Azure),0
3314,7382,PMP,1
3315,7393,AWS,0
3316,7393,Azure,0
3317,7393,Google Cloud Professional Cloud Architect,0
3318,7393,TOGAF,0
3319,7394,Scrum Master,0
3320,7394,PMP,0
3321,7395,Vendor Network Technologies Certifications,1
3322,7397,SAP,0
3323,7398,Microsoft (except Azure),0
3324,7402,MS100,1
3325,7402,Azure,1
3326,7402,MS700,1
3327,7404,Cisco (CCNA/CCNP/CCIE),0
3328,7404,MCP,0
3329,7404,Open cablers license,0
3330,7405,ITIL,1
3331,7406,ISC2 (CISSP/CCSP/SSCP),0
3332,7406,GSEC,0
3333,7406,Certified Ethical Hacker (CEH),0
3334,7406,ISACA (CISA/CISM/CRISC),0
3335,7407,ISC2 (CISSP/CCSP/SSCP),0
3336,7407,CSSLP,0
3337,7407,Certified Ethical Hacker (CEH),0
3338,7410,Platform App Builder,1
3339,7410,Platform Developer 1,1
3340,7410,Platform Developer 2,1
3341,7410,JavaScript Developer 1,1
3342,7410,Trailblazer Ranger,1
3343,7410,Apex Specialist,1
3344,7410,Advanced Apex Specialist,1
3345,7410,Data Integration Specialist,1
3346,7410,Process Automation Specialist,1
3347,7410,Aura Components Specialist,1
3348,7411,Six Sigma,1
3349,7412,ISC2 (CISSP/CCSP/SSCP),0
3350,7412,ISACA (CISA/CISM/CRISC),0
3351,7412,ISACA (CISA/CISM/CRISC),0
3352,7413,Power BI certification,0
3353,7414,AWS,0
3354,7418,Scrum Master,0
3355,7418,PMP,0
3356,7430,Microsoft (except Azure),1
3358,7432,VMware,0
3359,7432,Citrix,0
3360,7432,Cisco (CCNA/CCNP/CCIE),0
3361,7433,Certified Scrum Master (CSM),1
3362,7436,ITIL,1
3363,7438,ITIL,1
3364,7442,ITIL,1
3365,7443,NBN EnAble Induction,0
3366,7443,Asbestos Awareness Training,0
3367,7443,RIIWHS302D- Implement traffic management plan,0
3368,7443,First Aid & CPR Course HLTAID011,0
3369,7443,Confined Space & Gas Test,0
3370,7451,Cisco (CCNA/CCNP/CCIE),1
3371,7456,ITIL,0
3372,7460,PMP,0
3373,7462,ISC2 (CISSP/CCSP/SSCP),0
3374,7462,GSEC,0
3375,7462,GCIH,0
3376,7464,PRINCE2,1
3377,7464,PMP,1
3378,7464,PSM,1
3379,7466,ServiceNow Certified System Administrator (CSA),1
3380,7466,Additional ServiceNow certifications,0
3381,7468,Microsoft (except Azure),1
3383,7473,AWS,0
3384,7473,Aruba,0
3385,7480,Microsoft (except Azure),0
3386,7480,Cisco (CCNA/CCNP/CCIE),0
3387,7480,AWS,0
3388,7480,GCP,0
3389,7487,AWS,1
3390,7487,AWS,1
3391,7487,AWS,1
3392,7487,AWS,1
3393,7490,ITIL,1
3394,7490,Microsoft (except Azure),0
3395,7495,Microsoft (except Azure),0
3396,7503,ServiceNow Certified System Administrator,1
3397,7503,ServiceNow Certified Application Developer,1
3398,7515,Real Estate License or Certificate of Registration,1
3399,7524,ITIL,0
3400,7524,MCITP,0
3401,7524,MCTS,0
3402,7527,ISC2 (CISSP/CCSP/SSCP),0
3403,7527,Certified Ethical Hacker (CEH),0
3404,7527,CompTIA (A+/Network+/Linux+/Security+),0
3405,7527,ISACA (CISA/CISM/CRISC),0
3406,7527,ISACA (CISA/CISM/CRISC),0
3407,7527,ISC2 (CISSP/CCSP/SSCP),0
3408,7529,Microsoft (except Azure),0
3409,7529,Cisco (CCNA/CCNP/CCIE),0
3410,7529,AWS,0
3411,7529,GCP,0
3412,7535,AWS,0
3413,7535,Azure,0
3414,7535,TOGAF,0
3415,7535,ITIL,0
3416,7536,Rigging License,1
3417,7536,First Aid training including CPR,1
3418,7536,Construction Induction Card,1
3419,7536,EWP certification,1
3420,7536,Tower Rescue training,1
3421,7536,RF Awareness training,1
3422,7536,Working at heights accreditation,1
3423,7537,AWS,0
3424,7537,AWS,0
3425,7538,Professional certifications,1
3426,7545,Salesforce,0
3427,7552,Certificate 3 RII31815 in Drilling Operations,0
3428,7561,Professional Certification,0
3429,7562,AWS,0
3430,7562,Azure,0
3431,7567,Certified IT Project Manager,0
3432,7567,PMP,0
3433,7567,Certified Information Technology Project Manager (CITPM),0
3434,7567,Certified ScrumMaster (CSM),0
3435,7573,ITIL,0
3436,7573,"Certification in Business Continuity, Disaster Recovery and related disciplines",0
3437,7574,AWS,0
3438,7574,Microsoft (except Azure),0
3439,7574,Citrix Certified Associate,0
3440,7583,CMFAS 5,0
3441,7583,CMFAS 9,0
3442,7583,HI,0
3443,7595,CompTIA (A+/Network+/Linux+/Security+),0
3444,7597,Microsoft (except Azure),0
3445,7597,Microsoft (except Azure),0
3446,7602,Microsoft (except Azure),1
3447,7613,ISACA (CISA/CISM/CRISC),0
3448,7613,ISACA (CISA/CISM/CRISC),0
3449,7613,Microsoft (except Azure),0
3450,7613,Cisco (CCNA/CCNP/CCIE),0
3451,7617,AWS,0
3452,7617,GCP,0
3453,7617,Azure,0
3454,7618,PMP,1
3455,7622,Microsoft (except Azure),0
3456,7625,ISTQB,0
3457,7628,ISACA (CISA/CISM/CRISC),0
3458,7628,ISC2 (CISSP/CCSP/SSCP),0
3459,7647,AWS,1
3460,7647,Azure,1
3461,7647,Google Cloud Certified - Professional Cloud Architect,1
3462,7651,Microsoft (except Azure),0
3463,7652,ISACA (CISA/CISM/CRISC),0
3464,7652,ISC2 (CISSP/CCSP/SSCP),0
3465,7652,ISACA (CISA/CISM/CRISC),0
3466,7661,PL-200,0
3467,7661,MB-210,0
3468,7661,MB-230,0
3469,7661,MB-220,0
3470,7661,MB-240,0
3471,7666,long-term life insurance business license,1
3472,7669,Chartered Accountant,1
3473,7671,CompTIA (A+/Network+/Linux+/Security+),0
3474,7671,CompTIA (A+/Network+/Linux+/Security+),0
3475,7675,Microsoft (except Azure),0
3476,7677,AWS,0
3477,7677,Azure,0
3478,7677,Google Cloud Professional Cloud Architect,0
3479,7686,Microsoft (except Azure),0
3480,7686,MCPD,0
3481,7686,MCAD,0
3482,7691,qualification in project management,1
3483,7693,Applications Certification,0
3484,7704,PCNSE,0
3485,7704,ISC2 (CISSP/CCSP/SSCP),0
3486,7704,ISACA (CISA/CISM/CRISC),0
3487,7704,ISACA (CISA/CISM/CRISC),0
3488,7704,Certified Ethical Hacker (CEH),0
3489,7705,CIPS,0
3490,7710,Salesforce,1
3491,7710,Salesforce,1
3492,7710,Salesforce,1
3493,7710,Salesforce,1
3494,7710,Salesforce,1
3495,7710,Salesforce,1
3496,7710,Data Architect,1
3497,7710,Sharing and Visibility Architect,1
